"","V1","V2"
"1",9.60439783694147,-8.78526985622476
"2",10.9213633453429,-11.5478002681411
"3",10.676572610948,-10.3022460324831
"4",11.9438953057408,-8.96079228369095
"5",9.8800168433555,-10.7678417255866
"6",8.73392273021951,-8.47532741945622
"7",11.0979868005393,-12.4220873072806
"8",9.56209354175417,-9.4436716824711
"9",9.38360695629013,-8.89446609287887
"10",9.98213035771804,-9.83356318410164
"11",11.2391890314851,-10.2254622972533
"12",10.5042209304561,-10.2284123308186
"13",8.68321832237283,-10.253189226844
"14",9.20556980893116,-7.93172666804175
"15",9.51496582467551,-8.41681014151906
"16",7.62896818707352,-11.0425907453525
"17",10.2817050485106,-10.0083874003774
"18",9.80100452281999,-11.3340878930401
"19",9.1897647791389,-9.85346397078237
"20",10.1222585855072,-10.7878234239065
"21",8.99228055756251,-10.2889975985267
"22",9.48241785758152,-9.33316069989485
"23",10.2299713918815,-10.1366312200323
"24",10.1676337785297,-9.77591069228431
"25",12.4760416363139,-8.88279333287701
"26",10.60115422646,-11.4384943975735
"27",9.96849138945324,-9.36563427518809
"28",8.77387541171359,-10.4991948036149
"29",10.699214809153,-8.87372756250991
"30",11.50414878944,-10.1001846870419
"31",10.225181005843,-11.1098420160749
"32",10.0089366880421,-9.34207573805498
"33",11.4783616541306,-10.0432960142595
"34",11.8477489255379,-9.37161077499288
"35",10.8460308108041,-10.9368292125336
"36",8.74425226467929,-10.3573834051534
"37",11.3505019577741,-10.0450729179318
"38",9.67618486795609,-10.3480538603584
"39",9.88120497740948,-10.3589739053334
"40",9.35038381756628,-9.60438475467823
"41",9.31838229041235,-10.9839441590008
"42",7.4824843531011,-10.0227005621346
"43",9.69747500614418,-10.8845502051028
"44",10.6638106508321,-9.51495956116055
"45",9.93704414130395,-10.831530623176
"46",11.1876628243157,-8.82684917912351
"47",10.4205033949168,-9.93898453650605
"48",10.7476204485265,-9.8432463786659
"49",10.1263272545659,-9.53109424439744
"50",11.018667096323,-9.45483920459546
"51",1.7068717955163,-1.13958305795995
"52",2.05494852764371,3.21146905596993
"53",4.04580030559606,3.14235456512301
"54",2.23757615130729,2.20536928364619
"55",3.38603270924436,0.942706750589106
"56",2.40752363806027,1.94923808470746
"57",1.84880542992935,1.38314740439045
"58",1.20563040798557,1.80292134474802
"59",1.39404086188628,1.4883913987537
"60",3.29751105976788,1.97054308044968
"61",3.01583923588412,1.3929997450554
"62",1.87739912544442,2.58986871777036
"63",1.86706663149129,2.08804347840685
"64",2.21546835535589,-0.574388162414813
"65",1.74790389094339,1.1500483120726
"66",2.83776547604277,2.03038001858613
"67",2.17425343896002,1.10185536632663
"68",1.29611267777988,0.43795574463192
"69",1.228162757738,2.46329840639364
"70",2.75035256837459,2.54096463896819
"71",1.34155840597204,1.8582250265249
"72",1.39567528233584,2.74649811573088
"73",3.5313307656111,1.04714736090808
"74",2.59045639524255,0.739280041708351
"75",3.95210892109742,1.49885158895033
"76",2.26259023036114,2.3935848469248
"77",4.3426803971209,0.701973139410559
"78",2.18873050631846,0.700363183994089
"79",1.9887963340817,1.33668513664257
"80",2.93890442542847,2.75766650691436
"81",1.3672336781879,2.77895817024186
"82",2.57267814864472,2.93799690475389
"83",1.05816007343019,2.55411241420844
"84",3.36068596571857,0.886461113626529
"85",0.411883635521458,1.33216493282538
"86",3.46809185979778,2.81768370661503
"87",1.88099555525955,1.8137265772046
"88",3.95248165107728,1.25545873638718
"89",2.1230945042811,0.254280140689275
"90",2.4439234636201,1.31555579973827
"91",-3.6913496991368,-4.83729324479085
"92",-2.80566195627152,-5.98303034477607
"93",-3.05512136343807,-6.7967137708021
"94",-3.2872758386029,-6.5623727777344
"95",-3.40444340265721,-8.08908988237047
"96",-2.76133324157914,-8.5152083290312
"97",-3.32741158236011,-7.02186642592477
"98",-4.24566768016809,-8.62380720188649
"99",-2.82925993749387,-8.70368984992788
"100",-3.55568200475725,-8.27539854536481
"101",-2.75621074466774,-7.05820897476669
"102",-2.12299086637813,-6.93780515300015
"103",-3.51022111321057,-6.00608331076671
"104",-3.47108624125027,-8.88689311999327
"105",-3.10045914330621,-6.95995262925476
"106",-2.77352106087205,-8.32452696636033
"107",-3.37904084198425,-8.05020133605676
"108",-1.42887785973767,-7.53873558236743
"109",-3.31493747509465,-7.25971107572186
"110",-4.00507439092331,-7.35388110220697
"111",-4.66289780428137,-8.38211600581477
"112",-6.51418674511858,-6.74374065956134
"113",-1.47145720455387,-7.43828725653696
"114",-1.99186959767224,-6.38783626508217
"115",-5.64365435429312,-7.93065452328998
"116",-3.59549020145448,-9.39428105764677
"117",-4.20831855066558,-6.19846015638343
"118",-3.69583968684249,-6.03262047848668
"119",-2.19451707449751,-6.43035779004986
"120",-3.63588149204233,-5.61201234350548
"121",-3.35531966592868,3.3040329329891
"122",-4.18002408422163,5.18502297739477
"123",-3.32176036141728,5.52519889664303
"124",-5.42416496481405,4.42084937294935
"125",-4.65121342228211,5.55916136416113
"126",-4.94766819429175,5.62846716797368
"127",-4.72533566926695,4.173111427811
"128",-5.51530466309267,3.66084200284407
"129",-3.69447996878348,2.72280716971947
"130",-6.69910020663418,4.06042007249295
"131",-4.49748266138387,2.86564799423421
"132",-4.69509672687956,3.93663924750283
"133",-4.34522284769373,3.26742380182135
"134",-5.27351360480845,5.07403842006881
"135",-3.2758832431928,5.4788644053174
"136",-4.51040347942725,1.46699068166836
"137",-4.86390353408049,3.18025977378662
