"","V1","V2"
"1",4.88431337661768,1.26109910471551
"2",4.70545856999577,1.06254144799431
"3",5.60297412260458,1.48880041373112
"4",4.98355978520047,1.76711910995445
"5",5.2683191873812,1.51515420653494
"6",5.11642475869207,1.55021924273061
"7",4.80245438662898,1.11206139601425
"8",4.61412016764956,1.52230107446378
"9",5.70828151459254,1.21436849753248
"10",5.11658538871425,1.69830526031091
"11",5.02753890295759,1.26902886916855
"12",4.57563132857246,0.869056466727256
"13",4.46428488917355,1.10870863372135
"14",4.79460940787224,1.35227957093296
"15",4.88420286681075,0.815347999847325
"16",5.09751527128292,1.29744144234106
"17",4.83727958544622,1.03550517352535
"18",5.28495946818208,1.06012809491439
"19",4.93812725143149,1.01048064832358
"20",5.04975507651578,1.60938145473656
"21",5.38923991717193,1.46417390791235
"22",4.84892687192644,1.02101030948954
"23",5.01232704909282,1.44932008974592
"24",5.0698791183737,0.831300774059794
"25",5.02210375970129,1.03213997526365
"26",5.35766033828366,1.1996651980451
"27",4.3110778608801,1.03791354832744
"28",4.99100023669418,1.59302921693802
"29",4.60387888584092,0.991105360631985
"30",4.91893113840227,1.25269120321196
"31",5.06555073008858,1.02506114276105
"32",4.77942277832912,1.23104768946347
"33",4.77728933629046,0.8373924167438
"34",5.30063091976148,0.804738295984558
"35",4.93935457121199,1.1360866741366
"36",4.51763774597827,1.25613053119218
"37",4.72792549470234,1.61351439100546
"38",4.68640474136803,0.775326537114698
"39",5.78254051700375,1.47229836596161
"40",4.88213995215539,1.27364154199806
"41",4.86789572703724,1.52959063229304
"42",4.70352502418468,1.62029777172987
"43",4.91840599205518,1.49913817036559
"44",4.75780291906336,0.888317848690753
"45",5.15671338367597,0.815509147581145
"46",4.81192520821502,0.684799846550168
"47",5.07486697469044,1.22919295787195
"48",5.10350291541316,1.19300585670589
"49",5.26978992843236,1.36237597313009
"50",4.52764982171232,1.12740876586793
"51",4.59820516799738,1.5989263559321
"52",5.60181059083922,1.12460003050937
"53",5.25863749987656,0.568236182084741
"54",5.02801079700053,1.42169968402963
"55",4.56511278691319,1.5860568695963
"56",5.01393586374829,0.930914225437643
"57",5.29628731438536,1.02177157823908
"58",5.25295892626366,1.28766920465629
"59",5.76228781262302,1.50696826795652
"60",5.36702649149858,1.50124832014108
"61",5.21881992869984,1.07447233106343
"62",4.93118589888402,1.19930573091806
"63",5.34879568453229,1.08396825125396
"64",5.09824489337573,1.21261596611379
"65",4.77306295763234,1.77893836933763
"66",5.18789170847928,0.85047186477428
"67",4.88030795868832,0.89310750824747
"68",5.21666547292013,0.778373083191838
"69",5.31150995695066,1.43622422928016
"70",5.12661129837922,0.816296014512763
"71",4.89706577799611,1.42958373242915
"72",5.36949204661835,1.06404584689679
"73",4.86677347270115,1.15807587831017
"74",4.8897455254978,1.52618760309434
"75",4.8895287497936,1.20220454837099
"76",4.65823974504839,1.33705597226807
"77",4.98022469861169,1.60710192231719
"78",5.23909267320808,0.435277691065943
"79",5.12716602950365,0.765929516250158
"80",5.1405411758085,1.04840041681368
"81",5.31600950931041,1.20348278098713
"82",4.93610521213663,1.398826341901
"83",4.92790204826308,1.82488608952177
"84",4.93435465905371,1.34595752114992
"85",5.18826152853576,1.36634090935387
"86",4.83407570873505,0.551675147091837
"87",4.9861529144134,1.02581112928346
"88",4.56145085374021,1.0168171763412
"89",4.80495695145992,1.36701379007234
"90",4.76102934014401,1.15580599689648
"91",5.44861325957814,1.68886847432452
"92",5.08634905101121,1.57116818937099
"93",4.61495569369926,1.40236700307809
"94",5.21176762789892,1.18465714134255
"95",5.40975877354864,1.06264812342776
"96",4.84339614520119,1.11072475192165
"97",4.88914202808753,1.62365974371471
"98",4.69621084684666,1.53097683377916
"99",4.8970992828437,1.43692258393591
"100",5.46411009002603,1.38277899851705
"101",2.49806932273177,1.872752969515
"102",1.88604585409044,0.993964124598128
"103",2.34205097244569,1.79116345938789
"104",2.80840071596743,1.87197555598478
"105",2.71351259619899,1.32306132038307
"106",2.31427726632574,1.69440519968409
"107",2.05053093222574,1.40053930712551
"108",2.45474360388311,1.5728092624924
"109",2.02483115271687,1.71774678175972
"110",1.81135806592189,1.65057524827797
"111",2.40111763753626,1.32416147410403
"112",2.12997175798624,2.10548884193919
"113",1.97212349968128,1.56525714094405
"114",3.25897379157005,1.56176153307765
"115",2.12072453595406,1.51575546872291
"116",2.31737090519566,2.44681392408045
"117",2.02373827274054,1.38955013177618
"118",2.21704130034169,1.02416469222766
"119",2.29435556525734,1.59749845383352
"120",3.15249258855594,1.87493194704237
"121",2.06311593269268,1.61527203670867
"122",2.31750480362047,1.35354154200005
"123",2.78658049126696,1.09976542229099
"124",2.4195956659219,2.16186801593099
"125",2.16797674665747,1.22224689737075
"126",2.01484992639476,1.53546137246581
"127",2.32485631551083,1.32769447578599
"128",2.69145402349421,2.08873135122393
"129",2.40136556982235,2.05418358179491
"130",1.9002469647281,1.67616452052673
"131",1.56603739221546,1.79274554948743
"132",2.40788132827835,1.69086237709926
"133",2.98886020335517,1.57419941155643
"134",2.43068475741625,1.90728143456715
"135",2.49546397630649,1.85538947681429
"136",1.96535013251612,2.219532490286
"137",2.30370690158362,1.80390959824766
"138",2.15946249011636,2.16213303301384
"139",2.22558285906304,1.57411620068478
"140",2.29261679634321,1.58755053849612
"141",1.89481132734468,1.85924016944668
"142",1.86145491231466,1.82675505922438
"143",2.31271840620162,1.35268122831877
"144",1.84441671968494,1.74129277611256
"145",2.26202355474666,1.94180633138291
"146",2.19171069358042,1.10079381508823
"147",1.91854913070585,1.61681999230371
"148",2.2287662433233,1.63426311269033
"149",2.69204473002849,1.37052967985229
"150",2.55295548505442,1.21230702059983
"151",2.84041570741229,1.93804932450749
"152",2.38900091262874,1.61608266832374
"153",2.30479799132465,2.08156225690492
"154",2.30791543138027,1.44766018182835
"155",2.03043512466365,1.73031652145464
"156",2.18292171106327,1.65873101229042
"157",1.81548287396943,2.13906018171243
"158",1.97963354013465,1.62093695318526
"159",2.15958729661686,1.26863900880362
"160",2.45594509336544,1.44367605253844
"161",2.41904787418736,2.04229701834193
"162",2.55895338287119,2.10940858285444
"163",2.17784279684265,1.44174896572422
"164",2.30907034892104,1.85052420259863
"165",2.16858644574944,1.81800459158599
"166",2.1695715250101,1.37757401917027
"167",2.66951863900436,1.77551920857714
"168",2.38517229502433,1.1072591833388
"169",2.41002454343674,2.01027994713107
"170",2.17071126729501,2.40838903989649
"171",2.40626892119632,1.48121639230613
"172",2.02749458636074,1.82819605767262
"173",2.05303236032459,1.36485103763143
"174",2.83524379889195,1.56664380203797
"175",1.80871472170423,1.25564609580372
"176",2.08781855012762,1.79891181948992
"177",2.71387054156034,1.46329208707753
"178",2.6150268372177,2.22646351238754
"179",1.93741677613585,1.41955358139698
"180",2.48779862586822,1.48981991850417
"181",2.46511321675555,1.92322216331254
"182",2.17601986730948,1.40119293824002
"183",2.23459108303183,1.83646627408284
"184",2.41001989897374,1.94003788728953
"185",1.75213935974413,1.66744260753107
"186",2.05222664073994,1.72027591579244
"187",1.90744765718162,1.87092567556916
"188",2.17976637182708,1.70098494485808
"189",2.35345462419423,1.6605851004647
"190",2.4750461507372,1.6497414170132
"191",2.20545479090548,1.91712874148765
"192",2.68518222923615,1.15919145347194
"193",2.10367062366589,2.22990490032266
"194",2.05808291331711,1.72680174078117
"195",2.53729392752888,1.36107053026396
"196",1.74227356081311,1.37105503571171
"197",1.44503901965514,1.84559026254517
"198",1.86393900668981,1.41802536243039
"199",2.51302910893688,1.83574311516009
"200",1.5174067682791,2.4519484199269
"201",-1.62476662620115,-2.0395230089383
"202",-2.20001825614031,-1.65906652087542
"203",-2.47568271594462,-2.39879689348674
"204",-1.83679873290929,-2.14298110986951
"205",-1.7616895650137,-2.32489492380684
"206",-2.67782216723978,-1.97841466218812
"207",-2.20057657026845,-2.0722172279684
"208",-1.4493725789565,-2.2980282057505
"209",-1.89942475624297,-1.36940569061115
"210",-2.45305398572506,-2.06122887918601
"211",-1.58183689270355,-1.62931319414525
"212",-1.92998034614637,-1.36074742155265
"213",-2.59740744292442,-1.72662548667591
"214",-1.79053851947973,-2.42532985794773
"215",-2.10725146105298,-1.76727578343635
"216",-1.64674277813249,-2.31217525852782
"217",-2.01089694260284,-2.67862555886506
"218",-2.06411041795404,-1.79516704758387
"219",-1.63801148025169,-1.91690114854713
"220",-2.41443314875996,-1.85318269636197
"221",-2.55413070617151,-1.97978422326667
"222",-1.91727901225221,-2.32571878112421
"223",-2.4041914600024,-1.56401305439974
"224",-2.1557524779851,-1.59680289324514
"225",-1.88874019204528,-1.71624573354793
"226",-2.25910147199782,-2.63337055956776
"227",-2.1883655110326,-2.50074876052103
"228",-2.18679848980886,-2.71882143517874
"229",-2.54349700880744,-1.1768176548175
"230",-2.22768230807556,-2.14752143775141
"231",-2.21609666101221,-1.76959107872554
"232",-1.98122250206964,-2.03996637143503
"233",-1.78887340868082,-1.89236728233317
"234",-2.17701026824906,-1.527081505052
"235",-1.43250991305871,-1.64554685792898
"236",-2.03815442218129,-2.33887861248948
"237",-2.05402550900661,-1.37732003145464
"238",-1.97351019551514,-2.50484803938341
"239",-2.09508466061521,-2.28524768602949
"240",-2.27664748502977,-2.14572465403502
"241",-1.63777143201962,-1.785372229692
"242",-1.29545497955628,-2.16355912878101
"243",-1.88116717273902,-2.21190238341746
"244",-1.90476797716702,-2.31230791921408
"245",-1.91713290841193,-2.2968237916493
"246",-1.43956637039527,-1.29786230543968
"247",-2.90692971482466,-2.2298435324312
"248",-2.29757996801617,-1.55438914554758
"249",-2.19624029448739,-1.90805260454761
"250",-1.94430017291695,-2.18873571036736
"251",-1.92527472849135,-2.32282930418533
"252",-2.6801131062212,-1.49192728280581
"253",-2.13047051923251,-2.5011605178971
"254",-2.16672415911744,-1.68085362086251
"255",-2.11251098786284,-2.00962966504938
"256",-1.56911445194201,-1.64561788233297
"257",-1.81186029806205,-2.35376517275618
"258",-2.26954599129548,-1.49264263711693
"259",-2.05878131680204,-1.4369548882347
"260",-2.09965476668406,-2.09215372999881
"261",-1.90925805916805,-1.1562325448898
"262",-1.92927926739143,-2.017091002218
"263",-2.76518188937057,-1.95659314207258
"264",-1.45220143970251,-1.91824755142066
"265",-1.87827949125524,-1.19486341943007
"266",-2.16762579699057,-1.9241659820307
"267",-1.86603752247305,-1.77751787811646
"268",-2.02087974021362,-2.81623133007972
"269",-2.16006012158391,-1.90093458273865
"270",-2.35704854963018,-2.05201440797261
"271",-1.90092845835456,-2.29391354491358
"272",-2.56922935162405,-1.69976160107688
"273",-2.12198017111366,-1.99532623380685
"274",-2.53666936769969,-1.8944318298756
"275",-1.77615898165505,-2.04049673261469
"276",-1.78629897820178,-2.01792249337428
"277",-1.63790183578422,-1.99878856692556
"278",-1.73108077007465,-1.59874382394027
"279",-1.68957882134459,-2.26484486167463
"280",-2.02691834631773,-2.02193732511074
"281",-2.34079802250793,-1.98097545674971
"282",-1.63228294177792,-2.09245768391626
"283",-2.30381761375782,-1.43051440584953
"284",-2.10310295064976,-1.64558383228739
"285",-2.48832128269764,-2.09627204995092
"286",-1.90798142184989,-1.97298657694168
"287",-2.27590313020315,-1.78170270199638
"288",-1.89390279950697,-2.37168855126853
"289",-1.62169740761181,-2.22584765473143
"290",-2.72704338057676,-2.08469419835747
"291",-2.21842901449809,-2.81196323824199
"292",-2.41753316549106,-1.6989247061421
"293",-2.0980104112297,-2.10200883650672
"294",-2.36624060625227,-1.93436707377169
"295",-1.9962651594932,-2.1573351120366
"296",-1.80249337667093,-1.86307453029182
"297",-2.33964732608059,-2.225298520848
"298",-2.46340781883966,-1.5165262604022
"299",-1.63434831846039,-2.2351808366095
"300",-2.30846240817327,-2.48641495126602
"301",-0.917257391946492,1.25663403612509
"302",-0.933326251843089,0.728191508250961
"303",-0.988284760551234,1.42747441079723
"304",-0.499131922386559,0.855287636417459
"305",-1.33313854171457,0.718790250252297
"306",-0.203075901619543,1.43760771964123
"307",-0.574171239548002,0.774194525555913
"308",-1.01622977604414,0.427445812557146
"309",-1.20347788576808,0.628683943530911
"310",-1.5002000524997,0.994437908189262
"311",-0.917667744146627,0.914517313045101
"312",-1.1833492817619,1.23992653135227
"313",-0.510091331041702,1.17771441226903
"314",-1.39122226620409,0.827156297112023
"315",-0.235137199766419,1.17729487665822
"316",-1.57354943551513,0.96730099770272
"317",-0.819957852427454,0.619332275376812
"318",-0.950361291531882,0.961625039596642
"319",-0.966057553710813,0.999952234814678
"320",-1.20192488096621,0.573195201810843
"321",-0.498749162086562,0.696189001293637
"322",-1.21676394135316,1.13464804680739
"323",-1.56165854321122,1.33132602986008
"324",-1.06461200121645,1.23687580043775
"325",-1.11194169874923,0.675951949575985
"326",-1.03688926324971,1.18168658918252
"327",-0.897550533121374,1.46884562542803
"328",-0.493221156565157,1.13417040833599
"329",-1.17974120275394,0.939716078959868
"330",-1.56920584670988,1.01201501645091
"331",-1.73206135523767,0.85534117127672
"332",-1.0082950504743,0.633378206045049
"333",-0.844698128058975,0.891296484320679
"334",-0.727975069328204,0.914991861757361
"335",-0.642532030037353,0.86581799747562
"336",-0.28778326465634,1.06942579960787
"337",-1.03242621142747,1.120865641009
"338",-1.06314168138162,0.616517789272061
"339",-1.76063625832025,1.26203788443992
"340",-1.1395246752231,0.756747942504269
"341",-1.11939503928374,0.790016990236562
"342",-1.0567906698207,0.984081094613306
"343",-1.02152291563003,1.06039488158793
"344",-1.19555090881297,1.13373167978476
"345",-1.11031817025395,1.28313494744088
"346",-0.784460418754165,0.693553682091563
"347",-1.30540981108011,1.20958749800728
"348",-0.91819097223235,0.907352861839538
"349",-1.20872059534331,1.91829769685718
"350",-1.12312073038939,1.30010048197012
"351",-0.779582031828237,1.45356107382998
"352",-1.04929319698528,1.13149055127826
"353",-0.90749192624715,1.00163041645411
"354",-0.888417382483154,1.29147762934338
"355",-1.15776272662011,1.22993947402427
"356",-1.70464024578885,0.433656360683646
"357",-0.917764473110555,0.948954310252668
"358",-1.24266604602537,0.497316759839907
"359",-0.568761164797905,1.0588405903932
"360",-0.278279847564188,0.445812560260087
"361",-0.907208892528291,0.843100642658929
"362",-0.858654518471661,1.20578771761336
"363",-1.61187050128625,0.696467441215179
"364",-0.892579107756177,1.14242593900353
"365",-1.46075584772595,0.904703608547038
"366",-1.41775636838512,0.765312855966493
"367",-0.946073455249387,0.775090317134732
"368",-1.3843406374983,0.969211086398515
"369",-1.30683917323341,1.09623308216988
"370",-1.5300276978132,1.36812763877932
"371",-0.988143773136376,0.73976960278821
"372",-1.06335839187636,0.736983641473464
"373",-0.801266406920856,1.32355375685746
"374",-0.81537062580616,1.52949443469035
"375",-0.849250066478821,0.392988269279117
"376",-1.04534116154038,1.09879133086382
"377",-1.51577694963353,0.727688750473688
"378",-0.914459487627322,1.3138205646379
"379",-0.842866187304772,0.883423246708159
"380",-1.64370009862588,1.51847724996914
"381",-0.856881779478089,0.637574283942143
"382",-1.35722269496699,0.650749453270651
"383",-0.873988234156265,0.855242412859648
"384",-0.842483613143619,0.876612050712916
"385",-1.2221552838466,0.856019879142251
"386",-1.14677391605503,1.3026029482979
"387",-1.50270675669081,0.738555525631483
"388",-0.83232794174721,0.961646817122297
"389",-1.55004387225195,0.518182888896158
"390",-1.08522301004075,0.692922197798241
"391",-1.09624391500762,1.32058020699221
"392",-0.872473174256066,1.0464968651715
